City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
96,Clyde River,CA,70.4692,-68.5914,-18.17,76,100,18.41,overcast clouds
97,Castro,BR,-24.7911,-50.0119,66.0,89,100,0.89,overcast clouds
98,Ugoofaaru,MV,5.6667,73.0,80.92,70,100,1.9,overcast clouds
99,Tervel,BG,43.75,27.4,35.55,93,97,4.18,overcast clouds
100,Vanavara,RU,60.34,102.2797,-24.25,99,37,4.59,scattered clouds
101,Chuy,UY,-33.6971,-53.4616,58.86,65,0,6.22,clear sky
102,Tocopilla,CL,-22.092,-70.1979,70.68,71,27,7.9,scattered clouds
103,Inhambane,MZ,-23.865,35.3833,75.61,83,0,7.47,clear sky
104,Gaurnadi,BD,22.9667,90.2333,57.45,71,6,6.96,clear sky
105,Thompson,CA,55.7435,-97.8558,-16.53,100,83,3.67,broken clouds
106,Akyab,MM,20.15,92.9,62.78,55,12,6.38,few clouds
107,San Quintin,MX,30.4833,-115.95,69.69,35,1,9.1,clear sky
108,Wajir,KE,1.7471,40.0573,75.27,71,7,14.27,clear sky
109,Passa Quatro,BR,-22.3903,-44.9667,64.24,96,7,1.72,light rain
110,Ancud,CL,-41.8697,-73.8203,63.43,94,4,2.21,clear sky
111,Huntsville,US,34.7304,-86.5861,38.79,51,0,10.0,clear sky
112,Jamestown,US,42.097,-79.2353,15.3,61,100,5.75,overcast clouds
113,Margate,GB,51.3813,1.3862,49.96,89,100,10.0,overcast clouds
114,Severo-Kurilsk,RU,50.6789,156.125,26.35,66,45,15.21,scattered clouds
115,La Ronge,CA,55.1001,-105.2842,-0.35,93,36,5.77,scattered clouds
116,Kaa-Khem,RU,51.6833,94.7333,-24.43,94,94,3.18,overcast clouds
117,Olinda,BR,-8.0089,-34.8553,83.93,70,40,8.05,scattered clouds
118,Romanovskaya,RU,47.5426,42.0285,29.43,79,3,4.09,clear sky
119,Belyy Yar,RU,53.6039,91.3903,-20.31,83,99,2.24,mist
120,Vila Franca Do Campo,PT,37.7167,-25.4333,59.2,71,100,4.23,overcast clouds
121,Port Macquarie,AU,-31.4333,152.9167,74.53,64,66,9.98,broken clouds
122,Caravelas,BR,-17.7125,-39.2481,75.36,90,90,4.88,overcast clouds
123,Avarua,CK,-21.2078,-159.775,77.05,83,75,4.61,light rain
124,Cabo San Lucas,MX,22.8909,-109.9124,77.61,55,100,6.46,overcast clouds
125,Itoman,JP,26.1247,127.6694,66.22,88,75,24.16,broken clouds
126,Kununurra,AU,-15.7667,128.7333,75.18,94,36,4.61,moderate rain
127,Manaia,NZ,-39.55,174.1333,66.31,64,70,16.73,broken clouds
128,Eyl,SO,7.9803,49.8164,72.36,71,33,13.27,scattered clouds
129,Isangel,VU,-19.55,169.2667,89.71,70,40,6.91,scattered clouds
130,Cherskiy,RU,68.75,161.3,-22.76,97,95,6.67,overcast clouds
131,Khatanga,RU,71.9667,102.5,-27.17,100,43,1.88,scattered clouds
132,Atuona,PF,-9.8,-139.0333,77.94,78,14,13.6,light rain
133,Thinadhoo,MV,0.5333,72.9333,81.61,73,97,9.26,overcast clouds
134,Jian,CN,27.1172,114.9793,45.84,83,22,3.49,few clouds
135,Tuktoyaktuk,CA,69.4541,-133.0374,-29.2,68,75,9.22,broken clouds
136,Padang,ID,-0.9492,100.3543,75.25,69,71,3.42,broken clouds
137,Carnarvon,AU,-24.8667,113.6333,84.09,66,6,2.66,clear sky
138,Plettenberg Bay,ZA,-34.0527,23.3716,67.05,91,100,7.78,light rain
139,Tamandare,BR,-8.7597,-35.1047,80.29,75,36,10.78,scattered clouds
140,Waingapu,ID,-9.6567,120.2641,82.4,75,99,6.82,overcast clouds
141,Bongandanga,CD,1.5,21.05,72.73,53,100,4.0,overcast clouds
142,Hilo,US,19.7297,-155.09,78.53,68,20,8.05,few clouds
143,Airai,TL,-8.9266,125.4092,70.0,66,23,2.28,few clouds
144,Nanortalik,GL,60.1432,-45.2371,22.44,93,100,26.8,snow
